evidence_id,pmid
10237,11896595
10238,11896595
10239,11896595
10240,11896595
10241,11896595
10242,11896595
10243,11896595
10244,11896595
10245,11896595
10246,11896595
10247,11896595
10248,11896595
10249,11896595
10250,11896595
10251,11896595
10252,11896595
10253,11896595
10254,11896595
10255,11896595
10256,11896595
10257,11896595
10258,11896595
10259,11896595
10260,11896595
10261,11896595
10264,11896595
10265,11896595
10266,11896595
10267,11896595
10268,11896595
10269,11896595
10270,11896595
10271,11896595
10272,11896595
10273,11896595
10278,29533785
10314,17431412
10325,35507888
10326,35050712
10327,35005993
10337,7524604
10338,7524604
10352,19381019
10353,19381019
10354,19381019
10355,19381019
10360,34651095
10361,34041811
10362,34464935
10367,32589730
10377,11055896
10378,11055896
10379,27148571
10380,11055896
10381,11055896
10382,11055896
10392,32105622
10393,8754806
10394,27135738
10400,8754806
10401,8754806
10402,8754806
10416,8754806
10419,29099503
10420,29099503
10483,35572973
10484,34583947
10493,15843401
10502,9462753
10504,12450792
10506,31375766
10507,31375766
10508,31375766
10513,26725515
10527,10519380
10528,10519380
10529,10519380
10530,10519380
10531,10519380
10532,10519380
10540,10519380
10541,10519380
10554,10519380
10555,10519380
10556,10519380
10557,10519380
10558,10519380
10559,10519380
10560,10519380
10561,10519380
10574,10519380
10575,10519380
10576,10519380
10577,10519380
10635,32457407
10636,34625502
10638,28512242
10717,32223937
10800,26919435
10801,26573325
10802,26573325
10804,26919435
10839,26992226
10840,29893456
10841,29286563
10886,32416072
10887,31104347
10895,35004270
10896,31375766
10897,32348852
10898,33002320
10913,32162810
10996,27102076
11011,23236167
11013,23236167
11015,27102076
11021,35245845
11026,34163176
11030,28963353
11031,28963353
11038,22286216
11039,23139211
11042,31375262
11043,31375262
11044,27273450
11064,24088382
11065,26829751
11085,28077790
11086,28077790
11089,28077790
11090,23060122
11093,28077790
11095,28077790
11099,36419889
11100,33403813
11107,33492746
11108,33492746
11109,34159682
11110,34159682
11111,24052547
11113,32600123
11114,32600123
11115,32600123
11121,32780660
11122,29352732
11123,31838015
11124,31838007
11125,31838007
11136,28882436
11137,28882436
11138,28882436
11139,28882436
11144,27478040
11145,27478040
11146,27478040
11147,27478040
11148,27478040
11149,26778290
11150,26778290
11158,19193436
11160,19193436
11165,30980040
11167,22686875
11168,28558987
11176,32187457
11201,34081848
11202,34081848
11203,32343890
11204,32343890
11205,32343890
11206,32343890
11207,32343890
11208,32343890
11209,32343890
11210,32343890
11212,32343890
11214,32343890
11216,34081848
11217,34081848
11218,28787259
11219,32955177
11220,29650362
11222,31838007
11227,34339292
11228,34647988
11229,22452895
11230,34358484
11233,34118197
11234,34118198
11238,32534646
11239,28958502
11240,31591063
11241,24263064
11243,27717299
11249,33480963
11275,31091374
11276,10895816
11277,11242790
11279,27020209
11280,32590884
11343,15101049
11344,12450792
11345,28548128
11346,34625502
11347,34625502
11348,34625502
11349,34625502
11350,34625502
11351,34625502
11353,34625502
11354,34625502
11355,34625502
11356,34625502
11357,34625502
11358,34625502
11359,34625502
11405,9738572
11406,7862627
11407,8187063
11423,26098867
11424,26516930
11428,34389065
11429,34389065
11430,34389065
11431,34389065
11432,24553141
11437,31375766
11438,34363682
11440,25965575
11441,24553141
11442,29949764
11443,35584336
11445,37287693
11447,30976811
11448,24562983
11449,23817572
11450,27402815
11451,27402815
11480,26428316
11508,37272516
11509,37272516
11515,34625502
11516,34625502
11517,27148571
11519,30510083
11526,31437301
11527,26919435
11528,33536079
11530,21835426
11531,28766250
11532,11438465
11533,26975036
11534,34986355
11535,22895266
11536,23737213
11537,37810439
11538,34381186
11539,15644781
11565,26501226
11566,26501226
11567,26501226
11568,26501226
11574,35085007
11575,35118995
11576,32519338
11577,32782782
11578,32782782
11581,29226988
11582,24824843
11583,24824843
11585,31949721
11587,26501226
11588,26501226
11589,27428733
11590,27428733
11591,20588178
11592,23035786
11593,19749740
11594,35151033
11595,22072439
11598,27959700
11599,27959700
11603,26690869
11604,31078563
11605,31078563
11606,26975036
11613,25207766
11615,25207766
11619,25207766
11621,25207766
11622,25207766
11650,32299759
11652,37611121
11653,35100714
11654,35100714
11665,35050752
11666,36753688
11667,33068284
11668,36315917
11669,36315917
11670,36409971
11671,35233056
11672,32758030
11673,36853016
11674,33637626
11676,35939768
11677,31765263
11678,35133871
11679,35138919
11681,35363510
11682,34381186
11683,19228722
11684,24436047
11685,24436047
11686,34958505
11687,34958505
11688,35939768
11689,35939768
11690,35939768
11691,35939768
11692,35085007
11696,35363510
11697,32022484
11698,32022484
11699,32022484
11701,34986355
11702,34986355
11703,29466156
11704,27259011
11705,32489127
11706,35815302
11708,37272516
11709,27466356
11717,1671560
11719,31434706
11723,32284345
11729,35441365
11731,37694347
11739,33515503
11744,33004339
11746,35034013
11747,32457407
11748,34237031
11751,37694347
11752,37694347
11753,37694347
11754,37694347
11755,37694347
11756,37694347
11757,37694347
11758,37694347
11759,37694347
11760,37694347
11761,37694347
11762,37694347
11763,37694347
11764,37694347
11765,37694347
11769,26810070
11770,32523649
11771,35732829
11772,7989935
11773,31595312
11774,23633565
11775,21046410
11776,31563982
11777,26810070
11778,31595312
11779,26810070
11780,31563982
11781,23633565
11782,22294382
11783,32364435
11784,27000436
11785,24374978
11789,37418832
11790,21046410
11791,16110030
11792,15289486
11793,6577285
11848,35395680
11849,35395680
11850,35395680
11851,35395680
11852,35395680
11853,35395680
11854,35395680
11855,35395680
11856,35395680
11857,35395680
11859,35395680
11860,35395680
11861,35395680
11862,35395680
11867,32284345
11873,9191060
11874,9191060
11875,37376747
11876,37376747
11877,37376747
11878,1391946
11879,1467524
11880,9746770
11881,9746770
11882,9180287
11884,23153540
11885,23045605
11886,28112737
11887,23407549
11888,30246434
11889,33480048
11890,25965575
12003,28833375
12004,31876361
12005,28817404
12009,29356724
12012,38598794
12013,37870536
12014,37870976
12015,37937763
12016,37978284
12017,21885404
12019,24986479
12020,37256976
12027,37053535
12028,37978284
12029,33449813
12030,30664630
12031,33298164
12034,37256976
12035,35673607
12037,27373164
12038,30602617
12042,38727700
12045,30206110
12046,17369142
12047,8952155
12048,20385793
12049,28643357
12050,32328562
12051,15483023
12053,35395680
12056,231047
12057,24441665
12058,28939748
12059,25231134
12060,24441665
12061,17721195
12062,16931951
12063,38587856
12071,35395680
12075,38126764
12077,31111274
12078,30876455
12079,30876455
12083,25765070
12087,3455828
12088,10194126
12089,1991160
12090,36050548
12091,11417477
12092,16646086
12093,29569294
12099,21447744
12120,32323889
12122,17334349
12123,16628187
12125,24661089
12127,24441146
12128,31648321
12129,38212634
12130,20385793
12131,38942080
12140,28183697
12142,27667683
12143,37666855
12153,23974201
12154,20630590
12155,28097792
12156,37879444
12157,37870969
12158,39293516
12161,37059834
12162,36375115
12169,30487223
12170,37058324
12171,26214592
12172,33951732
12173,34320176
12174,34448807
12176,36309560
12178,30171027
12199,27824051
12200,31784538
12218,36172171
12231,33951732
12237,30872366
12238,34211097
12239,33512459
12243,31921638
12244,33991782
12245,2499362
12246,39908431
12247,39908431
12248,27019113
12249,27776115
12250,27265895
12251,30643249
12252,33653800
12253,21487109
12254,32239695
12255,31738823
12256,22897847
12257,29099951
12258,19244107
12259,19117982
12260,11431691
12261,28112737
12262,26215111
12264,37870968
12287,27894077
12288,38304177
12289,17934255
12292,30421475
12293,9226156
12321,9242552
12322,30150206
12323,29427188
12325,30720533
12326,29758589
12327,19915490
12328,26352987
12332,27380723
12333,2170850
12334,2175343
12335,31383960
12336,34873305
12337,36169793
12360,29290255
12369,29472054
12370,35399574
12371,35399574
12372,38525318
12374,7780150
12375,8609706
12377,27114462
12378,21813447
12379,25145343
12380,36815378
12381,30282799
12382,29112016
12383,34472720
12389,19962671
12390,24316981
12391,31802000
12393,38302862
12394,32330662
12395,24030742
12396,34196168
12397,26859458
12399,36672407
12400,26815134
12401,32219447
12403,31064887
12405,39302072
12406,39302072
12408,22323599
12413,29227476
12414,38621200
12415,37019990
12416,16843106
12417,17950782
12418,21111450
12430,10828883
12431,28637688
12440,33692463
12442,33988307
12463,27262168
12464,29955787
12465,38687617
12466,27634205
12469,38603651
12473,28701730
12474,36050548
12475,38686611
12478,28183331
12479,38354330
12486,32940689
12487,32852708
12494,15659725
12495,16051734
12497,33579347
12498,31371343
12503,33579347
12505,34593528
12514,40069402
12516,24963049
12517,28248815
12518,33021523
12519,37245628
12520,38178749
12521,36895035
12522,39761483
12523,39250535
12526,28404889
12530,40293180
12533,40845250
12534,40845250
12535,40845250
12536,40845250
12537,40845250
12538,40845250
12539,40845250
12540,40845250
12542,38710951
12545,27418251
12546,34074656
12547,32973082
12555,38461159
12557,30914635
12558,31548347
12560,34247201
12561,39602630
12562,39874977
12563,40293180
12564,40293180
12568,28420319
12573,39836945
12574,31038663
12575,34247201
12578,30643254
12585,27418251
12586,35708671
12587,30082870
12588,30785829
12589,19737651
12590,30994538
12591,19318479
12594,30309915
12597,40287412
12598,37870969
12601,40961426
12602,40961426
12614,29658845
12623,40923280
12630,40923280
12631,40923280
12632,40923280
12633,40923280
12634,40923280
12652,37057124
12690,25517951
12691,40462401
12692,32327700
12693,25010205
12695,38335473
12699,41075874
12708,231047
12709,9191060
12711,29515777
12718,40923280
12724,30816954
12727,35452896
12731,23463663
12732,25669829
12735,31189996
12738,33012788
12740,38043789
12749,27499898
12750,26457357
12752,31243110
12753,28731043
12754,36803776
12755,31287169
12760,32271377
12761,40169546
12762,40169546
12763,41100773
12764,41100773
12765,41100773
12766,41100773
12767,41100773
12769,40057687
12779,30459475
12798,39255777
12799,36240972
12800,18073307
12801,28408464
12802,27176795
12803,35022522
12805,17108110
12807,41104928
12808,41104928
12809,32266142
12810,25207766
12816,36469101
12822,33355200
12823,36681091
12825,31383960
12826,33382123
12827,37422156
12828,31094928
12829,30219084
12830,11826187
12838,39702796
12850,36806911
12851,38422883
12852,18094413
12853,39845329
12855,17724745
12867,30643249
12868,30630978
12869,19020546
12870,32087612
12871,33949344
12875,32668764
12876,24052547
12918,40691143
12919,34980131
12926,20815032
12927,38782103
12929,21725291
12931,36190002
12946,38074875
