candidate_id,regimen_id,component_count,components,semantics_status,limitations
GCA3-30b945409c54a43cf7196c4d,RGM-c367ca5073d580f2f70a,2,ERLOTINIB|GEFITINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-c1d58047b794e101ef6657be,RGM-7fd8197a46e02aff433e,2,ERLOTINIB|GEFITINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-1ea0702b8eef55f01c7ca738,RGM-5802762b53d72830312e,2,CEDIRANIB|OLAPARIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-e74baf40ef36d1b9aa505631,RGM-b845ddbf1aadbcf3e441,2,OLAPARIB|CEDIRANIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-7fce195162669588ebabaa13,RGM-1ff3d79911b38bdc0133,2,CARBOPLATIN|CISPLATIN,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-67753cebfc15e77743a2a631,RGM-e1a67fffe0939714c260,2,CISPLATIN|CARBOPLATIN,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-ec218bec577b9f387cff4a0a,RGM-69ec411860470335424f,2,PANITUMUMAB|CETUXIMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-56e3f6dd380767ad4cb30d48,RGM-a5e4d07bbcf1e5134055,2,LAPATINIB|TRASTUZUMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-f1efbb08722066794d468e3a,RGM-7f790a4c4caeb9a4c2fc,2,JQ1|I-BET151,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-d2ce76d7315c13ce3bee7d60,RGM-3be9166973d9989ecb1a,2,AKT INHIBITOR MK2206|DINACICLIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-4e2f4aa58d602eb9500a7fd8,RGM-63e2114fe8166d4be8e2,2,GEFITINIB|ERLOTINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-a94bde0c0f256605a6f82dd2,RGM-10df9a46f838998c80aa,2,DABRAFENIB|TRAMETINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-564481b5da6d84c1ddc8ffcc,RGM-80d2777ee90532ed5779,2,GEFITINIB|ERLOTINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-5a21b7948d67d624132e37ba,RGM-ce324d7bf4f9a1250e4e,2,PALBOCICLIB|LETROZOLE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-dd72e2ffce16083672319f82,RGM-f48d67289ef1bed2c62a,2,POMALIDOMIDE|LENALIDOMIDE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-e70d67d8faaf9abe560db44b,RGM-8438d749ecdf9a45f018,2,CAPECITABINE|FLUOROURACIL,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-6cccbea7e7b3b0eb93055426,RGM-09f18941727943cba19b,2,CAPECITABINE|FLUOROURACIL,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-2d0007eecdd09e45a44ec263,RGM-5742d248432fe51f1df0,2,FLUOROURACIL|CAPECITABINE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-b54de2f06c46d110760e007f,RGM-e23f45a5f492f77b5383,2,INFIGRATINIB|PD173074,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-8972f9f9fa2f324a84b94ed7,RGM-4644ed10266f0da0c5c5,2,PD173074|INFIGRATINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-d51bddc90e48b37d1e8fc9fd,RGM-d07c574aa39cafb4b6e8,2,TEPROTUMUMAB|CIXUTUMUMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-2742a76f05e6416f797fbb4a,RGM-5233e102d0147ce6c7e8,2,DURVALUMAB|ANTI-PD-1 MONOCLONAL ANTIBODY MEDI0680,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-4e3a6b5822979aa0ad7fc0ce,RGM-346eb14ff04038736024,2,DURVALUMAB|ANTI-PD-1 MONOCLONAL ANTIBODY MEDI0680,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-10dbdc9e39c3a0675fa8af40,RGM-dceed095c24e5c8ff5c2,2,LINSITINIB|PALBOCICLIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-032654138fb4755717233d8c,RGM-3ac720c30435d1ead128,2,PALBOCICLIB|LINSITINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-189dac1fff0405bf2bd2d073,RGM-dd56d1c1f39acfc4d794,2,VATALANIB|SUNITINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-b0a49849ca95d791dbe0c419,RGM-24e84e6ff9835df75fae,3,IRINOTECAN HYDROCHLORIDE|VEMURAFENIB|CETUXIMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-29226b74a595ebf430581e1c,RGM-5082213c40decf039372,3,VEMURAFENIB|CETUXIMAB|IRINOTECAN HYDROCHLORIDE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-267e75dc01ce28ab5f65ec95,RGM-2f79c112cab725afb4c5,3,VEMURAFENIB|CETUXIMAB|IRINOTECAN HYDROCHLORIDE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-3cd1103f750d5d34a1afb12b,RGM-1f1bd4f0d3ebd8a52da3,2,QUARFLOXIN|PIDNARULEX,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-5dbb0b1d3722fd36598bd01f,RGM-b89071d9935c26c079b7,2,PIDNARULEX|QUARFLOXIN,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-e5279f8b67acc09ac64ad41e,RGM-be21032539bd04ee0a51,2,SOTRASTAURIN ACETATE|MIRDAMETINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-46608f208073ca0cb52ceed6,RGM-9453b2765e4b4853dfbb,2,MIRDAMETINIB|SOTRASTAURIN ACETATE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-f5d4132ca6d7445d443803cb,RGM-33bc9c68457b0d2b8ca5,2,CRENOLANIB|IMATINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-2db5d42fca9c2df86f08f4a5,RGM-c834dd267800866845ee,2,CRENOLANIB|IMATINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-d1dc48cc262ddc1357068113,RGM-af36ee7d0f956d18b040,2,IMATINIB|CRENOLANIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-a2f2d335264a8c8d34af555d,RGM-030ce6e2f490c0edd0e6,2,CRENOLANIB|IMATINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-2fa080dbcb635a3eddb87457,RGM-7bec0e18b208ea343d77,2,CETUXIMAB|CRIZOTINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-125fa444af80703a789a3ece,RGM-02b5b449aee815529f00,2,ERLOTINIB|GEFITINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-c902bd99f8ffe3928326d1f2,RGM-8d47a567ca7f398db2ed,2,SELUMETINIB SULFATE|DACTOLISIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-ba1b2304cf1d696989e98c79,RGM-bf96704b4d19b5909d2c,2,CETUXIMAB|IRINOTECAN HYDROCHLORIDE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-5de9331edb63dd9dbc89ba8b,RGM-85f566f0d42d3c7010cb,2,CETUXIMAB|PANITUMUMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-d45d8859fa261e09f4143632,RGM-2d60c337d0f56a4eaa41,2,ERLOTINIB|GEFITINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-8fd4f20b799921e1c1481855,RGM-a170c4b45925318bd8c6,2,CETUXIMAB|PANITUMUMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-7d4a57c90871d04baf483b12,RGM-1159c333a171b678df8e,2,OXALIPLATIN|CAPECITABINE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-f612ac7b8f3ac0487bf72de2,RGM-7ac596d01171ed824125,2,GEFITINIB|ERLOTINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-4bfcef71ddcf35e16af49963,RGM-747404660cc74e46fbda,2,CETUXIMAB|IRINOTECAN HYDROCHLORIDE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-abd932dc6d356859dd98edbd,RGM-d672077b9b4f896fc7a0,2,DACTOLISIB|SELUMETINIB SULFATE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-fb343f6a605b80d53b238a15,RGM-67a0ccbd1107ddd797ab,2,DACTOLISIB|SELUMETINIB SULFATE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-d905be12bbf4ee7f5bd31c98,RGM-fbd9f5015404cd2a2665,2,CETUXIMAB|IRINOTECAN HYDROCHLORIDE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-f3139c1042bda16a098af283,RGM-5b12321f5d6d4c209ae0,2,IRINOTECAN HYDROCHLORIDE|CETUXIMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-d7c8ab5be525e5f6d91969f4,RGM-107b9f1c6371df6dc537,2,CETUXIMAB|IRINOTECAN HYDROCHLORIDE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-2892f5ef3b14b40c20635371,RGM-de82db475efac0b639d0,2,SELUMETINIB SULFATE|DACTOLISIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-c4c91d9234e1c8c9e17b6c54,RGM-d0c405e766d777253a90,2,SELUMETINIB SULFATE|DACTOLISIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-51975a64182bc87bc0c4b3e6,RGM-aeb2f76c88a2f049e864,2,SELUMETINIB SULFATE|DACTOLISIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-4a81a14689170dff1cfb5f55,RGM-857545a78569b7cbc0ab,2,CETUXIMAB|IRINOTECAN HYDROCHLORIDE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-dffd558bb0e5ab1bad09b75c,RGM-eff7fab9fe51956b703b,2,DACTOLISIB|SELUMETINIB SULFATE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-566d619007164021283c955b,RGM-824f7b621348b598a2c9,2,IRINOTECAN HYDROCHLORIDE|CETUXIMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-963f5edeccb7b499d32c7566,RGM-be42166e330b131971b8,2,CARBOPLATIN|CISPLATIN,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-61f38a9025ee6a328fce868f,RGM-e8396955bacc8076c4ad,3,ETOPOSIDE PHOSPHATE|CISPLATIN|MITOMYCIN,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-1beb0b50bc3588b96c67bdee,RGM-595232b84a8c42c958dd,3,CISPLATIN|ETOPOSIDE PHOSPHATE|MITOMYCIN,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-6b2c4cec87c74c775346523f,RGM-9564f84f461e4b14c16d,2,GEFITINIB|ERLOTINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-c8c6eb551876be681de36f53,RGM-03af9d274277dd4e2a60,2,GEFITINIB|ERLOTINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-30278bbb2a0f848690e8bbc5,RGM-dda6f9abfc4bf4b4fe0f,2,NILOTINIB|DASATINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-ef8f8aa84751edca87b0a4fc,RGM-75643d85cda30d5ebfd1,2,DASATINIB|NILOTINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-f08f4bb707a9234a7241bd22,RGM-7e609d3db3baa0242ca3,2,NILOTINIB|DASATINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-d008fb5ea05366b832f9bece,RGM-9434b245afd7397808cf,3,BAFETINIB|NILOTINIB|DASATINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-3c139295a95294d4d949e0eb,RGM-400612f1242509939f96,4,BAFETINIB|IMATINIB|DASATINIB|NILOTINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-4871d200700e96f66da2fe9f,RGM-cdadf90a6e5ba03864d4,2,BAFETINIB|NILOTINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-2e2b65fd6bcbfe7965d4d1a3,RGM-c3579063bc4bc3e12b22,2,DASATINIB|BAFETINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-de16695383199123b8ff9fec,RGM-9e2630c80cb6e68c5a6d,3,DASATINIB|NILOTINIB|BAFETINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-06cc0dd54da7e01550e348a2,RGM-510f29adbf52974e8a1e,2,CARBOPLATIN|CISPLATIN,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-a27d9f2d064a3b1a745d86c9,RGM-62ce74edff1a30f20df5,2,CISPLATIN|CARBOPLATIN,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-c70e9622400bcdfbcc0ea7bc,RGM-1aa9352eb69e3bf198d1,3,MITOMYCIN|ETOPOSIDE PHOSPHATE|CISPLATIN,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-0fc365f8ce7b5b7f249eb7c9,RGM-21618aa863d41778f8b7,3,ETOPOSIDE PHOSPHATE|DOXORUBICIN HYDROCHLORIDE|CISPLATIN,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-8dd020e242eaf181934a84d2,RGM-41d45d5523f73151985d,2,FLUOROURACIL|CISPLATIN,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-e317fa59b3d7878df52461c7,RGM-7424a0741a9f8e77b521,2,GEMCITABINE|CISPLATIN,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-78dec3142e297fa830f6d7e3,RGM-5769e9ca65c776c54c03,2,TRAMETINIB|SELUMETINIB SULFATE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-3143b309ba236513a45e7559,RGM-3cee81f52fccd742c4f5,3,INFIGRATINIB|FEXAGRATINIB|PD173074,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-2381c5905a1d97e13686963c,RGM-6a08441cd47677a573d3,3,ATEZOLIZUMAB|PEMBROLIZUMAB|NIVOLUMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-f97fd1bc27866e5d2ac63303,RGM-b1a8f0af93f4820ffd0e,2,PANITUMUMAB|DABRAFENIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-60b76ff2a67f63aaeef66f0e,RGM-7b38ccb5dce1540b75c5,2,BINIMETINIB|RIBOCICLIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-cc892d386e1afab0814ce4a2,RGM-12552463d1730bc1739f,2,PICTILISIB|CISPLATIN,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-811fb4d1f577d42d2d906670,RGM-650296aa45c0d13543df,2,ANTI-PD-L1 MONOCLONAL ANTIBODY|ANTI-CTLA-4 MONOCLONAL ANTIBODY,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-7cfb55d3bd2972ee2fff8483,RGM-ba68c8d0f9e968eb30d3,3,PREXASERTIB|OLAPARIB|CISPLATIN,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-25e7ae96be34ebe1af636319,RGM-61d4f7ea0864f4ed3e57,2,SUNITINIB|CYTARABINE HYDROCHLORIDE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-7c39e661513f0adbc212858b,RGM-481aa6dc2331b31eecdb,2,SUNITINIB|DAUNORUBICIN HYDROCHLORIDE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-7797471332d0c1fc1333ac54,RGM-8001d2db005080a70bf0,2,CISPLATIN|CARBOPLATIN,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-ae5900dc99a2a594de18dcb4,RGM-65b416899542fd0995a9,2,OSIMERTINIB|ROCILETINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-287d637a99199ba7fef59035,RGM-ebe0aff145bee96d177e,2,DABRAFENIB|TRAMETINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-75c51b2e646cc999d0c5513f,RGM-21bb6ce6cfa76cbfdf7f,4,SUNITINIB|IMATINIB|TANDUTINIB|DASATINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-bc9293ea9fa1e142a6aa13ea,RGM-ef7adecb3522f6473902,2,TYRPHOSTIN AG 1296|AS-602868,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-515536c0b3ddcd8bdecf44c5,RGM-f56059660772dc91b189,2,SELUMETINIB SULFATE|TRAMETINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-5ed489a368d16922ebd473fd,RGM-e66db60f34d9fd80ff1b,2,CETUXIMAB|IRINOTECAN HYDROCHLORIDE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-cee70b62aec51a87e85e54dd,RGM-e184f21c0004a583ee0b,2,TEPROTUMUMAB|ERLOTINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-ab8b25c216708163e2db0d41,RGM-c030cf9a6f6a5697ae77,2,DABRAFENIB|TRAMETINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-6f8d8e1a6ab041fb3fb328b3,RGM-5edb8d75d074c40b9987,3,MULTIKINASE INHIBITOR AEE788|ERLOTINIB|GEFITINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-00d696713ec5e998a4770635,RGM-1034e089957b049f5cc0,3,GEFITINIB|ERLOTINIB|MULTIKINASE INHIBITOR AEE788,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-26368b55d3a0072e52c73835,RGM-983d4c8d07cbcf6fd372,2,IRINOTECAN HYDROCHLORIDE|CETUXIMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-fe5d1880d5423a10d91559f0,RGM-f99c3ddcdd8c87666d77,2,CETUXIMAB|IRINOTECAN HYDROCHLORIDE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-2d4e57000ac722cbf1b8f8ab,RGM-c4ee72840dc1683064ec,2,IRINOTECAN HYDROCHLORIDE|CETUXIMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-2a7af68cf9e1f9a23de13e9f,RGM-33aaf164504ec4bcf7c4,2,IMATINIB|PONATINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-4ccfd8ba31fc890ef54023e8,RGM-afc05d16488f26b87e56,3,IMATINIB|SUNITINIB|PONATINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-62054b69f857472a9c628349,RGM-19fee6954900686cdd46,2,IMATINIB|DASATINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-b5011b8ee87a0f5511a9db24,RGM-4d87d6fc5884382e4e56,2,TRAMETINIB|DABRAFENIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-becc71fa81dfa9f1ae0b6426,RGM-fe822e4be96cda6674ca,2,ERLOTINIB|GEFITINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-f2a992e4491a22f44765ccf2,RGM-1216c434126ddb8af4e4,2,ERLOTINIB|GEFITINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-b2345070901b5c523164b025,RGM-66800c9d0fe1fe6b9a06,2,GEFITINIB|ERLOTINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-87a1d0fcee444fd8e11a2cc9,RGM-06fb6df6b1dec936344e,2,GEFITINIB|ERLOTINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-becae7af19e46a343b8d2f5e,RGM-fbfc0435e508941fd8fb,2,GEFITINIB|ERLOTINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
