candidate_id,structure,semantics_status,component_count,components,regimen_id,roles
GCA3-6c29f518bcd9c27ea25d8794,SINGLE_AGENT,NOT_APPLICABLE,1,AV-203,,UNKNOWN
GCA3-45ef3530db97391ab30797d7,SINGLE_AGENT,NOT_APPLICABLE,1,RAMUCIRUMAB,,UNKNOWN
GCA3-4ee2b594d0b4ccdf97361630,SINGLE_AGENT,NOT_APPLICABLE,1,GUADECITABINE,,UNKNOWN
GCA3-0c6f4da9888bd6a08373ffec,SINGLE_AGENT,NOT_APPLICABLE,1,DOSTARLIMAB,,UNKNOWN
GCA3-be5474fad7dc07577238bf2c,SINGLE_AGENT,NOT_APPLICABLE,1,AUNP-12,,UNKNOWN
GCA3-e4de42dedf7854040b0b5bda,SINGLE_AGENT,NOT_APPLICABLE,1,STAUROSPORINE,,UNKNOWN
GCA3-2cbedf8c2299b870e9a9065e,SINGLE_AGENT,NOT_APPLICABLE,1,TAREXTUMAB,,UNKNOWN
GCA3-86b167683ba9521f838de7c8,SINGLE_AGENT,NOT_APPLICABLE,1,PROCAINAMIDE,,UNKNOWN
GCA3-7e3714ff0e68ad9268385b1e,SINGLE_AGENT,NOT_APPLICABLE,1,BAY-1082439,,UNKNOWN
GCA3-2e8e16969dec9ebb2ffb80c7,SINGLE_AGENT,NOT_APPLICABLE,1,ANTI-MET/EGFR MONOCLONAL ANTIBODY LY3164530,,UNKNOWN
GCA3-967afc4157366bdbcb94e129,SINGLE_AGENT,NOT_APPLICABLE,1,ALVESPIMYCIN HYDROCHLORIDE,,UNKNOWN
GCA3-40d07e0ecf23ba9d458fbaed,SINGLE_AGENT,NOT_APPLICABLE,1,AZD1208,,UNKNOWN
GCA3-ee19511685c0dcf5290fbd44,SINGLE_AGENT,NOT_APPLICABLE,1,GANITUMAB,,UNKNOWN
GCA3-828d67620d8c4372495246a3,SINGLE_AGENT,NOT_APPLICABLE,1,NAVITOCLAX,,UNKNOWN
GCA3-68b8868e55d2adc545ccf44b,SINGLE_AGENT,NOT_APPLICABLE,1,HARMINE HYDROCHLORIDE,,UNKNOWN
GCA3-e90789d98ca627e0953f35ca,SINGLE_AGENT,NOT_APPLICABLE,1,ASTEMIZOLE,,UNKNOWN
GCA3-fbaffdfadeea8589d0426ff8,SINGLE_AGENT,NOT_APPLICABLE,1,FLUMBATINIB,,UNKNOWN
GCA3-dbac196f855b77d0061d26c8,SINGLE_AGENT,NOT_APPLICABLE,1,IK-862,,UNKNOWN
GCA3-9c6308415afd2aa6d0f1d098,SINGLE_AGENT,NOT_APPLICABLE,1,THIOINOSINE,,UNKNOWN
GCA3-88e349de77fa8ffdc0507a14,SINGLE_AGENT,NOT_APPLICABLE,1,NOTCH SIGNALING PATHWAY INHIBITOR MK0752,,UNKNOWN
GCA3-b10680e297139931d3510055,SINGLE_AGENT,NOT_APPLICABLE,1,PRACINOSTAT,,UNKNOWN
GCA3-2e0d538614135131a7749818,SINGLE_AGENT,NOT_APPLICABLE,1,CERALASERTIB,,UNKNOWN
GCA3-67fa6caedf74dbbb86051d4e,SINGLE_AGENT,NOT_APPLICABLE,1,TRODUSQUEMINE,,UNKNOWN
GCA3-9fbf0272427cbedb97275308,SINGLE_AGENT,NOT_APPLICABLE,1,FLU-CCL3,,UNKNOWN
GCA3-ee1f90d9ce62d2d871fabdb2,SINGLE_AGENT,NOT_APPLICABLE,1,ZOLBETUXIMAB,,UNKNOWN
GCA3-e5856fb217240b1e952dea1b,SINGLE_AGENT,NOT_APPLICABLE,1,ONATASERTIB,,UNKNOWN
GCA3-4d8dcdabd7b48df2f995673d,SINGLE_AGENT,NOT_APPLICABLE,1,LY3009120,,UNKNOWN
GCA3-953f2737545fed09e5b0d3d8,SINGLE_AGENT,NOT_APPLICABLE,1,COMPOUND 1 [PMID: 31477924],,UNKNOWN
GCA3-38e851e6fb19a73271bafc4b,SINGLE_AGENT,NOT_APPLICABLE,1,C-MET INHIBITOR AMG 337,,UNKNOWN
GCA3-9f845558486c9693ef94e2f9,SINGLE_AGENT,NOT_APPLICABLE,1,ECOPIPAM HYDROCHLORIDE,,UNKNOWN
GCA3-a7f21aecb06bac3f08fcc4df,SINGLE_AGENT,NOT_APPLICABLE,1,FLUPENTHIXOL,,UNKNOWN
GCA3-35f97f99164f3107548f08e2,SINGLE_AGENT,NOT_APPLICABLE,1,PERGOLIDE,,UNKNOWN
GCA3-a0720239177717173500fb9e,SINGLE_AGENT,NOT_APPLICABLE,1,HALOPERIDOL DECANOATE,,UNKNOWN
GCA3-ba0eef720ccd487fb08140b8,SINGLE_AGENT,NOT_APPLICABLE,1,MESORIDAZINE,,UNKNOWN
GCA3-aa69640450307d77337f1dcb,SINGLE_AGENT,NOT_APPLICABLE,1,A412997,,UNKNOWN
GCA3-e636df00034a371024d7554f,SINGLE_AGENT,NOT_APPLICABLE,1,PERGOLIDE,,UNKNOWN
GCA3-3b8c643a6511028b9e76b655,SINGLE_AGENT,NOT_APPLICABLE,1,COMPOUND 9 [PMID: 26006010],,UNKNOWN
GCA3-f0ffec2ffed207a733ffbf13,SINGLE_AGENT,NOT_APPLICABLE,1,OSPEMIFENE,,UNKNOWN
GCA3-436a674215f63307d18fe7a6,SINGLE_AGENT,NOT_APPLICABLE,1,BOSENTAN ANHYDROUS,,UNKNOWN
GCA3-1c2534b9df09c1b68a2448b3,SINGLE_AGENT,NOT_APPLICABLE,1,[125I]BQ3020,,UNKNOWN
GCA3-dcb0b1569ff316b5b24f4aaa,SINGLE_AGENT,NOT_APPLICABLE,1,A192621,,UNKNOWN
GCA3-6d49a2958a635cc73a7de60a,SINGLE_AGENT,NOT_APPLICABLE,1,BMS-193884,,UNKNOWN
GCA3-47a9c11e03d4db43c8c3d1c1,SINGLE_AGENT,NOT_APPLICABLE,1,AMBRISENTAN,,UNKNOWN
GCA3-a47eee2bf839bec25596b36f,SINGLE_AGENT,NOT_APPLICABLE,1,[35S]TBPS,,UNKNOWN
GCA3-6f5692e661295ec7f3d34e4d,SINGLE_AGENT,NOT_APPLICABLE,1,FASUDIL,,UNKNOWN
GCA3-a6f6163a59bd454b39259ee4,SINGLE_AGENT,NOT_APPLICABLE,1,SERMORELIN,,UNKNOWN
GCA3-e772d3f2d6cbbc4fc42acf99,SINGLE_AGENT,NOT_APPLICABLE,1,LONIDAMINE,,UNKNOWN
GCA3-8f4dd1f311968792d6855cda,SINGLE_AGENT,NOT_APPLICABLE,1,LY404187,,UNKNOWN
GCA3-f8a8be641b347e370c551ff6,SINGLE_AGENT,NOT_APPLICABLE,1,L701324,,UNKNOWN
GCA3-01a46d7ad90c080521a13b43,SINGLE_AGENT,NOT_APPLICABLE,1,SELFOTEL,,UNKNOWN
GCA3-13534f6fbaeb8b7f066383e4,SINGLE_AGENT,NOT_APPLICABLE,1,ALSTERPAULLONE,,UNKNOWN
GCA3-f0c48f0393a3ce881ff66f9d,SINGLE_AGENT,NOT_APPLICABLE,1,1-AZAKENPAULLONE,,UNKNOWN
GCA3-0b5f7f116e35858dfaa9ae2b,SINGLE_AGENT,NOT_APPLICABLE,1,EMAVUSERTIB,,UNKNOWN
GCA3-5a7c500622074dad189c045f,SINGLE_AGENT,NOT_APPLICABLE,1,THEAFLAVIN-3′-O-GALLATE,,UNKNOWN
GCA3-176b3e5cdab47828e3accec9,SINGLE_AGENT,NOT_APPLICABLE,1,JAK3 INHIBITOR 32,,UNKNOWN
GCA3-e4b4f29c781c4f08ff76cba9,SINGLE_AGENT,NOT_APPLICABLE,1,COMPOUND 19A [PMID: 24359159],,UNKNOWN
GCA3-f1639eff4a480ec5946dc9af,SINGLE_AGENT,NOT_APPLICABLE,1,GDC-0214,,UNKNOWN
GCA3-68cba03bdb1df11079a2770e,SINGLE_AGENT,NOT_APPLICABLE,1,BMS-911543,,UNKNOWN
GCA3-5740491d79dcbde42c6deff0,SINGLE_AGENT,NOT_APPLICABLE,1,OCLACITINIB,,UNKNOWN
GCA3-ed16a88f7bf50b394e311de0,SINGLE_AGENT,NOT_APPLICABLE,1,BIIB068,,UNKNOWN
GCA3-7143408d30754e0f66c9c8e3,SINGLE_AGENT,NOT_APPLICABLE,1,COMPOUND 13AC [PMID: 33256400],,UNKNOWN
GCA3-6c75d6f45f1c6536c0bfa5a6,SINGLE_AGENT,NOT_APPLICABLE,1,GXTX-1E,,UNKNOWN
GCA3-75bd5529d7d542e2dd1ef80d,SINGLE_AGENT,NOT_APPLICABLE,1,PIMOZIDE,,UNKNOWN
GCA3-ddf99451ef42e446188c8a08,SINGLE_AGENT,NOT_APPLICABLE,1,"COMPOUND 16D [TAO ET AL., 2009]",,UNKNOWN
GCA3-133afd1589414d6c174fa673,SINGLE_AGENT,NOT_APPLICABLE,1,CRIZOTINIB,,UNKNOWN
GCA3-83db7aaf2329bf7dbfa0d399,SINGLE_AGENT,NOT_APPLICABLE,1,MAGLI 432,,UNKNOWN
GCA3-df46e4363037832d75a2598b,SINGLE_AGENT,NOT_APPLICABLE,1,PROPANTHELINE,,UNKNOWN
GCA3-128923d278e1c16cca994d18,SINGLE_AGENT,NOT_APPLICABLE,1,METHOCTRAMINE,,UNKNOWN
GCA3-66213cb74b23e3068d8d271a,SINGLE_AGENT,NOT_APPLICABLE,1,ML381,,UNKNOWN
GCA3-609a1646817d6895b2db7114,SINGLE_AGENT,NOT_APPLICABLE,1,LITHOCHOLYLCHOLINE,,UNKNOWN
GCA3-9a7640682603be9f1504462e,SINGLE_AGENT,NOT_APPLICABLE,1,TICAGRELOR,,UNKNOWN
GCA3-5c491f347dff1c3f3f1113b4,SINGLE_AGENT,NOT_APPLICABLE,1,ARL66096,,UNKNOWN
GCA3-05e18666147624c143aeb1e2,SINGLE_AGENT,NOT_APPLICABLE,1,UDP N-ACETYL-GLUCOSAMINE,,UNKNOWN
GCA3-7b4597c29c913a02ff780ed0,SINGLE_AGENT,NOT_APPLICABLE,1,BALANOL,,UNKNOWN
GCA3-fd8d4e6c591306e6a73b990d,SINGLE_AGENT,NOT_APPLICABLE,1,"L-362,855",,UNKNOWN
GCA3-26abd123b1218b401cddc334,SINGLE_AGENT,NOT_APPLICABLE,1,AZ3146,,UNKNOWN
GCA3-0e874f2a2ad1827dfa4932b5,SINGLE_AGENT,NOT_APPLICABLE,1,COMPOUND 13AC [PMID: 33256400],,UNKNOWN
GCA3-77c9bc518e1546b0cddea593,SINGLE_AGENT,NOT_APPLICABLE,1,ATOSIBAN,,UNKNOWN
GCA3-87f820733c0ca23f10ca111a,SINGLE_AGENT,NOT_APPLICABLE,1,[3H]NELIVAPTAN,,UNKNOWN
GCA3-2daf0cf2da10f141d8b020ca,SINGLE_AGENT,NOT_APPLICABLE,1,CARBOPLATIN,,UNKNOWN
GCA3-2a7ab6166631e826cd504c7b,SINGLE_AGENT,NOT_APPLICABLE,1,PICTILISIB,,UNKNOWN
GCA3-37c88f30ceaadae13e1017b0,SINGLE_AGENT,NOT_APPLICABLE,1,CAPMATINIB,,UNKNOWN
GCA3-22672c77fcba84af4495b91a,SINGLE_AGENT,NOT_APPLICABLE,1,PEMETREXED DISODIUM,,UNKNOWN
GCA3-c5a1b35a34af4f3a2bf24909,SINGLE_AGENT,NOT_APPLICABLE,1,CRIZOTINIB,,UNKNOWN
GCA3-2f8585b207930b80813cc523,SINGLE_AGENT,NOT_APPLICABLE,1,ERIBULIN MESYLATE,,UNKNOWN
GCA3-b3003d0696df29ac697e48d3,SINGLE_AGENT,NOT_APPLICABLE,1,AZD3463,,UNKNOWN
GCA3-e9500064d784a782158a6166,SINGLE_AGENT,NOT_APPLICABLE,1,TYRPHOSTIN AG 1296,,UNKNOWN
GCA3-2a40bb76ad3fc253d2ae6d2a,SINGLE_AGENT,NOT_APPLICABLE,1,TANDUTINIB,,UNKNOWN
GCA3-742cef7854a4414553a2398d,SINGLE_AGENT,NOT_APPLICABLE,1,MULTIKINASE INHIBITOR AEE788,,UNKNOWN
GCA3-50c52a587691486d759ea34f,SINGLE_AGENT,NOT_APPLICABLE,1,URACIL,,UNKNOWN
GCA3-69f817cb1bfc5b27e4758fe3,SINGLE_AGENT,NOT_APPLICABLE,1,PICTILISIB,,UNKNOWN
GCA3-3c8346c9abd983437ebcc2b7,SINGLE_AGENT,NOT_APPLICABLE,1,SOTRASTAURIN ACETATE,,UNKNOWN
GCA3-e4cb9584beafa82f5d538610,SINGLE_AGENT,NOT_APPLICABLE,1,TAREXTUMAB,,UNKNOWN
GCA3-fa476bc99bd4c346d626a9ea,SINGLE_AGENT,NOT_APPLICABLE,1,DOVITINIB,,UNKNOWN
GCA3-d692f5c1f3728b79d9956c19,SINGLE_AGENT,NOT_APPLICABLE,1,CLK INHIBITOR CTX-712,,UNKNOWN
GCA3-7ad6d4f841081d0a6fca3682,SINGLE_AGENT,NOT_APPLICABLE,1,OSIMERTINIB,,UNKNOWN
GCA3-d1cd5b476f3d8d4a37ca7ef8,SINGLE_AGENT,NOT_APPLICABLE,1,BEVACIZUMAB-AWWB,,UNKNOWN
GCA3-9810948e3301a3b632e76833,SINGLE_AGENT,NOT_APPLICABLE,1,VANDETANIB,,UNKNOWN
GCA3-0d9d796b5441a4f5b64e001a,SINGLE_AGENT,NOT_APPLICABLE,1,ENMD-2076,,UNKNOWN
GCA3-3e2bef5dfb1f512b0d570830,SINGLE_AGENT,NOT_APPLICABLE,1,BEVACIZUMAB-AWWB,,UNKNOWN
GCA3-8af122996795132c764ecb0c,SINGLE_AGENT,NOT_APPLICABLE,1,TALAZOPARIB,,UNKNOWN
GCA3-1ba761942e4d661a3aa2c771,SINGLE_AGENT,NOT_APPLICABLE,1,BINIMETINIB,,UNKNOWN
GCA3-102421e93b113b4499152ddc,SINGLE_AGENT,NOT_APPLICABLE,1,LIFIRAFENIB,,UNKNOWN
GCA3-3b364bd9f1d58a8f32de88d9,SINGLE_AGENT,NOT_APPLICABLE,1,BINIMETINIB,,UNKNOWN
GCA3-2b44cef220347f3bc7840a64,SINGLE_AGENT,NOT_APPLICABLE,1,REGORAFENIB,,UNKNOWN
GCA3-a1af65c3af421284c84b6158,SINGLE_AGENT,NOT_APPLICABLE,1,VENETOCLAX,,UNKNOWN
GCA3-e7ac0921da9f9b1ff80f965e,SINGLE_AGENT,NOT_APPLICABLE,1,AXITINIB,,UNKNOWN
GCA3-76818f40e05f14a01c6ac932,SINGLE_AGENT,NOT_APPLICABLE,1,BEVACIZUMAB-AWWB,,UNKNOWN
GCA3-c6347d341767e5604649cd71,SINGLE_AGENT,NOT_APPLICABLE,1,TREMELIMUMAB,,UNKNOWN
GCA3-c42641914bcdba7ca1548f7a,SINGLE_AGENT,NOT_APPLICABLE,1,TALAZOPARIB,,UNKNOWN
GCA3-7a668a45ea90d96933e58bda,SINGLE_AGENT,NOT_APPLICABLE,1,THZ1,,UNKNOWN
GCA3-3226dfa3158f524683b06de3,SINGLE_AGENT,NOT_APPLICABLE,1,I-BET151,,UNKNOWN
GCA3-72a915cdddaa24537ebac24a,SINGLE_AGENT,NOT_APPLICABLE,1,PAZOPANIB,,UNKNOWN
GCA3-809dbb8377aaa533324b49e8,SINGLE_AGENT,NOT_APPLICABLE,1,MEK INHIBITOR RO4987655,,UNKNOWN
GCA3-3074c0cbface25b212b0fe42,SINGLE_AGENT,NOT_APPLICABLE,1,VOFATAMAB,,UNKNOWN
GCA3-3fe475dae8113c39e2cc3a39,SINGLE_AGENT,NOT_APPLICABLE,1,REGORAFENIB,,UNKNOWN
GCA3-434ba39cb3848c1ac7a59f04,SINGLE_AGENT,NOT_APPLICABLE,1,FGFR/CSF-1R INHIBITOR 3D185,,UNKNOWN
GCA3-658c39cceebc2110349b4dc6,SINGLE_AGENT,NOT_APPLICABLE,1,TIRBANIBULIN,,UNKNOWN
GCA3-7faa433acbf4a2bf94d03ef1,SINGLE_AGENT,NOT_APPLICABLE,1,ENMD-2076,,UNKNOWN
GCA3-e88fae5969fc8cbf2d5125f4,SINGLE_AGENT,NOT_APPLICABLE,1,IDARUBICIN,,UNKNOWN
GCA3-f4d80621b8e51f2fbfc50018,SINGLE_AGENT,NOT_APPLICABLE,1,ERK1/2 INHIBITOR ERAS-007,,UNKNOWN
GCA3-d67b1491f954b6295d10cbf2,SINGLE_AGENT,NOT_APPLICABLE,1,PD173074,,UNKNOWN
GCA3-e6b6d5bd0ae7cee6b50d9924,SINGLE_AGENT,NOT_APPLICABLE,1,BAY1436032,,UNKNOWN
GCA3-e27a990b2b56bb587d96b506,SINGLE_AGENT,NOT_APPLICABLE,1,LUXEPTINIB,,UNKNOWN
GCA3-b750ff14be46117a5212e3c7,SINGLE_AGENT,NOT_APPLICABLE,1,PALBOCICLIB,,UNKNOWN
GCA3-5c813510f5213172b8842a5d,SINGLE_AGENT,NOT_APPLICABLE,1,PACLITAXEL,,UNKNOWN
GCA3-bd26d02e65838da54ac71afc,SINGLE_AGENT,NOT_APPLICABLE,1,UPROSERTIB,,UNKNOWN
GCA3-66e739ec890250634b179970,SINGLE_AGENT,NOT_APPLICABLE,1,GSK126,,UNKNOWN
GCA3-cc4ead33834bbc6a6f04ed5b,SINGLE_AGENT,NOT_APPLICABLE,1,BORTEZOMIB,,UNKNOWN
GCA3-4ccb5106e620c95f82eb3a60,SINGLE_AGENT,NOT_APPLICABLE,1,PACLITAXEL,,UNKNOWN
GCA3-15ae4ce9c7db18bf86b722bb,SINGLE_AGENT,NOT_APPLICABLE,1,ENTRECTINIB,,UNKNOWN
GCA3-aae9c9d2faf21eba9da59d1c,SINGLE_AGENT,NOT_APPLICABLE,1,IPILIMUMAB,,UNKNOWN
GCA3-dbfc593caade4fa780b86fd4,SINGLE_AGENT,NOT_APPLICABLE,1,JQ1,,UNKNOWN
GCA3-f0bd551c5b29b9c1ee214aa3,SINGLE_AGENT,NOT_APPLICABLE,1,PD166285,,UNKNOWN
GCA3-d86e75316f4dc5ddb01eb4d6,SINGLE_AGENT,NOT_APPLICABLE,1,ACALABRUTINIB,,UNKNOWN
GCA3-a8e0d132ec9a10a728898c1a,SINGLE_AGENT,NOT_APPLICABLE,1,NAPABUCASIN,,UNKNOWN
GCA3-b53e8645cd6f5fac755db306,SINGLE_AGENT,NOT_APPLICABLE,1,PALBOCICLIB,,UNKNOWN
GCA3-4719c08e162e928c9f21e27f,SINGLE_AGENT,NOT_APPLICABLE,1,CHEMBL:CHEMBL1256916,,UNKNOWN
GCA3-220eb773cf2388f2178f254a,SINGLE_AGENT,NOT_APPLICABLE,1,ROBINETIN,,UNKNOWN
GCA3-cc935ba26a4d609546b81568,SINGLE_AGENT,NOT_APPLICABLE,1,CHEMBL:CHEMBL8483,,UNKNOWN
GCA3-7fb1d1203f582e13574719e4,SINGLE_AGENT,NOT_APPLICABLE,1,PAZOPANIB,,UNKNOWN
GCA3-35c5156f325c99bf13cb41c4,SINGLE_AGENT,NOT_APPLICABLE,1,CAMPTOTHECIN,,UNKNOWN
GCA3-373b86551d580c5164009f8b,SINGLE_AGENT,NOT_APPLICABLE,1,CHEMBL:CHEMBL1503190,,UNKNOWN
GCA3-9ce1b0865f59011b4f014c8a,SINGLE_AGENT,NOT_APPLICABLE,1,PUQUITINIB,,UNKNOWN
GCA3-f58461338d5ed6930a5fd010,SINGLE_AGENT,NOT_APPLICABLE,1,SANGUINARIUM,,UNKNOWN
GCA3-d36c94c8a898945c2aee161a,SINGLE_AGENT,NOT_APPLICABLE,1,TAK-715,,UNKNOWN
GCA3-b99334f196c78ba31a63f45b,SINGLE_AGENT,NOT_APPLICABLE,1,DAUNORUBICIN LIPOSOMAL,,UNKNOWN
GCA3-362a46e19c5940d4e50c1e6b,SINGLE_AGENT,NOT_APPLICABLE,1,DENINTUZUMAB,,UNKNOWN
GCA3-324afd03ce92f9c7179f9837,SINGLE_AGENT,NOT_APPLICABLE,1,OMIPALISIB,,UNKNOWN
GCA3-d6fc823bf0140684438bf4ca,SINGLE_AGENT,NOT_APPLICABLE,1,JNK INHIBITOR VIII,,UNKNOWN
GCA3-a43f8ad5c8c51315004a7ad2,SINGLE_AGENT,NOT_APPLICABLE,1,PENTOSAN POLYSULFATE,,UNKNOWN
GCA3-ee0831093bebda9669f166d9,SINGLE_AGENT,NOT_APPLICABLE,1,HIV-TAT,,UNKNOWN
GCA3-10f7799a70df2c710c6cb02d,SINGLE_AGENT,NOT_APPLICABLE,1,2-ACETYLAMINOFLUORENE,,UNKNOWN
GCA3-68403797076c7186475b1803,SINGLE_AGENT,NOT_APPLICABLE,1,BINIMETINIB,,UNKNOWN
GCA3-d559950388445b43ca341e64,SINGLE_AGENT,NOT_APPLICABLE,1,PRALUZATAMAB RAVTANSINE,,UNKNOWN
GCA3-95d72e88f108f77dd04e6b24,SINGLE_AGENT,NOT_APPLICABLE,1,BINIMETINIB,,UNKNOWN
GCA3-9110a5e095c8c2301a2e70ee,SINGLE_AGENT,NOT_APPLICABLE,1,REGORAFENIB,,UNKNOWN
GCA3-ea23e3ee7fd239d8f6bdfde8,SINGLE_AGENT,NOT_APPLICABLE,1,SOTATERCEPT,,UNKNOWN
GCA3-a6a999716f62df6b5292383a,SINGLE_AGENT,NOT_APPLICABLE,1,KENPAULLONE,,UNKNOWN
GCA3-8e06d8da39ec469f7d9d1406,SINGLE_AGENT,NOT_APPLICABLE,1,MAVORIXAFOR,,UNKNOWN
GCA3-0816eeb3f0bd6c3a4fb22a19,SINGLE_AGENT,NOT_APPLICABLE,1,L-21649,,UNKNOWN
GCA3-1bef2849358020a9fbe49550,SINGLE_AGENT,NOT_APPLICABLE,1,VORINOSTAT,,UNKNOWN
GCA3-0a6cb1648791948090237dee,SINGLE_AGENT,NOT_APPLICABLE,1,ALLYLESTRENOL,,UNKNOWN
GCA3-95cd977adcbe1f4ab6e2ff44,SINGLE_AGENT,NOT_APPLICABLE,1,MK-7110,,UNKNOWN
GCA3-36e9cabefdbe931b22e2e31b,SINGLE_AGENT,NOT_APPLICABLE,1,CYANOPEPTOLIN S,,UNKNOWN
GCA3-5ad6f1b462311e337dfeaa35,SINGLE_AGENT,NOT_APPLICABLE,1,FERROUS SULFATE,,UNKNOWN
GCA3-9f13746198d6e83188583cb2,SINGLE_AGENT,NOT_APPLICABLE,1,"HER2 INHIBITOR CP-724,714",,UNKNOWN
GCA3-0dcf492b263a244260bccedd,SINGLE_AGENT,NOT_APPLICABLE,1,CERIVASTATIN,,UNKNOWN
GCA3-be4cc75d9c28999478fa3b6b,SINGLE_AGENT,NOT_APPLICABLE,1,PROPARGITE,,UNKNOWN
GCA3-c9f99a838e38be07beedc0e9,SINGLE_AGENT,NOT_APPLICABLE,1,CHEMBL:CHEMBL582715,,UNKNOWN
GCA3-58285a0c7808505aedc89257,SINGLE_AGENT,NOT_APPLICABLE,1,"9,10-PHENANTHRENEQUINONE",,UNKNOWN
GCA3-654b072c2edda632f128c074,SINGLE_AGENT,NOT_APPLICABLE,1,ANISOMYCIN,,UNKNOWN
GCA3-e919d83fc8751a9c17d08d24,SINGLE_AGENT,NOT_APPLICABLE,1,BMS-777607,,UNKNOWN
GCA3-9193d4dd6e35b3464d4410a5,SINGLE_AGENT,NOT_APPLICABLE,1,TRICHOSTATIN A,,UNKNOWN
GCA3-236065d801b524201499f34c,SINGLE_AGENT,NOT_APPLICABLE,1,AURINTRICARBOXYLIC ACID,,UNKNOWN
GCA3-e0f4586042b1138a5d8671f8,SINGLE_AGENT,NOT_APPLICABLE,1,PEGPLERANIB SODIUM,,UNKNOWN
GCA3-64f7b610b81fdf047716c4eb,SINGLE_AGENT,NOT_APPLICABLE,1,MOC31-PE,,UNKNOWN
GCA3-3c694ae7ef4b9ebb4398773f,SINGLE_AGENT,NOT_APPLICABLE,1,TOLTERODINE,,UNKNOWN
GCA3-885fa8f1eb3a61616d1c71af,SINGLE_AGENT,NOT_APPLICABLE,1,HESPERADIN,,UNKNOWN
GCA3-ce100a0f084f7179ab7fdf69,SINGLE_AGENT,NOT_APPLICABLE,1,OLAPARIB,,UNKNOWN
GCA3-8ee0f47d993acf656fbb22a6,SINGLE_AGENT,NOT_APPLICABLE,1,ATOSIBAN,,UNKNOWN
GCA3-a45b449c9244e018c0a6eabd,SINGLE_AGENT,NOT_APPLICABLE,1,GSK126,,UNKNOWN
GCA3-7b4fcd554d11a60fb31bf3ea,SINGLE_AGENT,NOT_APPLICABLE,1,LARGAZOLE,,UNKNOWN
GCA3-633dafa0490fc2b11e43599c,SINGLE_AGENT,NOT_APPLICABLE,1,GEMCITABINE,,UNKNOWN
GCA3-d7879ad4746a1bd783277853,SINGLE_AGENT,NOT_APPLICABLE,1,METHYLTHIONINIUM CHLORIDE,,UNKNOWN
GCA3-f26c0f5a74a95916a0748636,SINGLE_AGENT,NOT_APPLICABLE,1,RIPK3 INHIBITOR 42,,UNKNOWN
GCA3-71dd5b2c723d428a0994ff14,SINGLE_AGENT,NOT_APPLICABLE,1,DEZAPELISIB,,UNKNOWN
GCA3-854091fc5ad1039e992648cf,SINGLE_AGENT,NOT_APPLICABLE,1,ERGOCORNINE,,UNKNOWN
GCA3-5435910f821052b4684bf55f,SINGLE_AGENT,NOT_APPLICABLE,1,PROGESTERONE,,UNKNOWN
GCA3-16bd136b3af74bd4d710a8dd,SINGLE_AGENT,NOT_APPLICABLE,1,IC261,,UNKNOWN
GCA3-b4875faadf94419625312612,SINGLE_AGENT,NOT_APPLICABLE,1,ETHINYL ESTRADIOL,,UNKNOWN
GCA3-ac1b3093d6721834a78f2724,SINGLE_AGENT,NOT_APPLICABLE,1,GLYBURIDE,,UNKNOWN
GCA3-658ee3f1b4520b690d7a0196,SINGLE_AGENT,NOT_APPLICABLE,1,SITRAVATINIB,,UNKNOWN
GCA3-a730090250eb801c7dd43300,SINGLE_AGENT,NOT_APPLICABLE,1,LABETALOL,,UNKNOWN
GCA3-c54750ee508b33c1920efc0b,SINGLE_AGENT,NOT_APPLICABLE,1,TROPISETRON,,UNKNOWN
GCA3-d9b560905ce1182f6e2f4ac3,SINGLE_AGENT,NOT_APPLICABLE,1,DEMECOLCINE,,UNKNOWN
GCA3-de0dcebb68b27dff275fc07f,SINGLE_AGENT,NOT_APPLICABLE,1,VANDETANIB,,UNKNOWN
GCA3-93e2efa8612e11caad25e19b,SINGLE_AGENT,NOT_APPLICABLE,1,BL22,,UNKNOWN
GCA3-962446d11a12b61a3fd5d341,SINGLE_AGENT,NOT_APPLICABLE,1,CALCIMYCIN,,UNKNOWN
GCA3-0ef59672b298abf36490269d,SINGLE_AGENT,NOT_APPLICABLE,1,FLOXURIDINE,,UNKNOWN
GCA3-844ddb06aa005731178fb96e,SINGLE_AGENT,NOT_APPLICABLE,1,CHEMBL:CHEMBL1077603,,UNKNOWN
GCA3-ad2d33a7548b35326cbdf45c,SINGLE_AGENT,NOT_APPLICABLE,1,COMBRETASTATIN A4,,UNKNOWN
GCA3-e6fe0f60e17a78b873daa258,SINGLE_AGENT,NOT_APPLICABLE,1,LY-2874455,,UNKNOWN
GCA3-99449922756e452566012d23,SINGLE_AGENT,NOT_APPLICABLE,1,TALOTREXIN,,UNKNOWN
GCA3-ee365667eb5bd7eccfda215c,SINGLE_AGENT,NOT_APPLICABLE,1,"TRIS(2,3-DIBROMOPROPYL)PHOSPHATE",,UNKNOWN
GCA3-34a589d83c5e69ddc94c2e54,SINGLE_AGENT,NOT_APPLICABLE,1,HYDROCHLOROTHIAZIDE,,UNKNOWN
GCA3-f0297221901c9b76b7a243e9,SINGLE_AGENT,NOT_APPLICABLE,1,TRAFERMIN,,UNKNOWN
GCA3-8e3765a9d949de8291ddf377,SINGLE_AGENT,NOT_APPLICABLE,1,OXALIPLATIN,,UNKNOWN
GCA3-5228b9c3b1a022a68f84ee0e,SINGLE_AGENT,NOT_APPLICABLE,1,ATX08-001,,UNKNOWN
