pmid,resolution_status,document_status,cache_availability,candidate_count
21642685,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
21642865,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
21653686,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,6
21663470,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
21666749,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
21670202,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
21690468,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
2170850,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
21716144,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
21719597,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
21725291,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
21730982,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
21732342,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
21747090,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
2175343,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
21783417,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
21791641,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
21796119,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
21813447,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
21818111,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
21828143,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
21835426,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
21840482,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
21847063,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
21862407,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,8
21862683,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
21863287,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
21865346,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,56
21882184,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
21883677,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
21885404,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
21889194,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
21890455,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
21900593,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
21920589,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
21926398,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
21933749,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
21948233,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
21964527,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
21969500,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,6
21972040,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,5
21985784,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
21993670,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
21995386,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
21997850,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
22004109,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22016507,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22025157,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,7
22025163,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
22031865,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22033490,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22034177,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22034911,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22038994,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,5
22046346,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,16
22056021,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22072439,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22072639,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
22077063,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22081665,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,5
22090360,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22101352,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22112610,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22114577,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22124213,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22133049,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22139083,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
22149875,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22156657,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22162573,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22169769,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,6
22180162,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22180178,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22180495,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,21
22187960,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,7
22190288,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22194965,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
22199315,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22203985,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22210878,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22215748,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22215888,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22235099,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,6
22238366,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22246397,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22247021,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22252991,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22256804,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22257673,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
22261812,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22262166,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
22270724,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
22274685,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22277784,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,20
22281684,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
22285168,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,6
22286216,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,5
22291079,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
22292935,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22294382,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22294718,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,12
22296372,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
22302096,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
22323599,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22325357,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,8
22328973,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,15
22333600,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22343617,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22356324,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22357542,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,12
22357840,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
22368270,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,6
22370314,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
22371878,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,64
22374460,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
22383795,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22389872,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22392911,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,21
22403669,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22417203,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
22418700,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22422354,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22425996,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,5
22426421,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
22430270,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
22431701,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22438210,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22439647,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22440753,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22452895,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,6
22452896,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22479427,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22490330,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,7
22493419,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
22504184,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
22541434,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
22544540,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22550175,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22551904,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22586653,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,12
22591296,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22596232,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22608338,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
22614970,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,5
22616558,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22619677,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22623731,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22628360,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22650231,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22658127,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22663011,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,6
22682017,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22686875,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22698404,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
22699455,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22705007,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22722830,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,6
22729224,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22745105,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,10
22753902,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22766794,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
22798288,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,13
22802530,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,5
22805291,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22805292,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,8
22808142,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22810899,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22842582,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22858906,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,16
22869148,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
22895145,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
22895266,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22896685,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22897847,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
22901364,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
22906996,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
22912387,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,12
22923433,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
22931316,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22948721,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
22961667,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
22983505,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23014527,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23018865,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23020132,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,9
23020162,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23029227,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
23031422,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23035786,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23038758,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
23045605,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23056499,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23060122,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23060591,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23079656,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23086750,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23094721,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
23099803,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23104868,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23111194,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23139211,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23143947,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23153540,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23168614,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23171796,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,5
23175662,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,5
23177515,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23181703,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23182986,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23188704,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23190221,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23200175,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23204226,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,5
23213094,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23218766,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23220880,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,26
23222956,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23231951,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
23236167,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23238879,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23252872,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23265711,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23280579,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23284920,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
23287563,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23288408,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,5
23298237,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
23313110,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
23322234,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23325582,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23329234,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23333114,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23340172,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23341344,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23344087,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,6
23346317,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
23348520,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
23371856,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23374602,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
23377183,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,30
23377281,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,16
23382472,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23384228,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23390248,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,5
23407549,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23414587,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
23415752,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23430109,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
23431193,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
23434733,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,6
23435671,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
23435830,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23456958,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23463663,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23463675,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23470965,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,9
23475934,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23480694,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
23497317,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23506848,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23515407,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
23515910,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23524406,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23530248,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23538418,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23539443,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23549875,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
23558169,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
23558953,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23559153,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23565280,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23568491,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23569304,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
23569312,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23569316,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23579861,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23582881,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23583981,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23584301,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
