kind,group_key,size,candidate_ids
semantic,"[""associated_with_sensitivity_to"", [""Variant:442"", ""mutation"", null, ""Variant""], [""Drug:rxcui:337525"", ""erlotinib"", null, ""Drug""], [[""Disease:8"", ""lung non-small cell carcinoma"", ""DOID:3908"", null], [""disease:label:Lung Non-small Cell Carcinoma"", ""lung non-small cell carcinoma"", ""DOID:3908.0"", null]], [""egfr""], [""mutation""], [[""Gene:1956"", ""egfr"", null, ""Gene""], [""Variant:442"", ""mutation"", null, ""Variant""]], [[""Drug:rxcui:337525"", ""erlotinib"", null, ""Drug""]], [], ""sensitivity/response"", ""predict",4,GCA-ca2303672ed258b6b26292af|GCA-e57359a4d63a9e1b9328a167|GCA-ec3ba0843aa6270cc1097e05|GCA-dcb0858cb1e3d769c4bab1c1
semantic,"[""associated_with_resistance_to"", [""Variant:12"", ""v600e"", null, ""Variant""], [""Drug:rxcui:32592"", ""oxaliplatin"", null, ""Drug""], [[""Disease:10"", ""colorectal cancer"", ""DOID:9256"", null], [""disease:label:Colorectal Cancer"", ""colorectal cancer"", ""DOID:9256.0"", null]], [""braf""], [""v600e""], [[""Gene:673"", ""braf"", null, ""Gene""], [""Variant:12"", ""v600e"", null, ""Variant""]], [[""Drug:rxcui:32592"", ""oxaliplatin"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",2,GCA-6df9d0773c34538405deb359|GCA-6219ace1eb53da5b4920471b
semantic,"[""associated_with_sensitivity_to"", [""Variant:34"", ""t790m"", null, ""Variant""], [""Drug:rxcui:1430438"", ""afatinib"", null, ""Drug""], [[""Disease:8"", ""lung non-small cell carcinoma"", ""DOID:3908"", null], [""disease:label:Lung Non-small Cell Carcinoma"", ""lung non-small cell carcinoma"", ""DOID:3908.0"", null]], [""egfr""], [""t790m""], [[""Gene:1956"", ""egfr"", null, ""Gene""], [""Variant:34"", ""t790m"", null, ""Variant""]], [[""Drug:rxcui:1430438"", ""afatinib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-c2f3ca29dd38b2e1ba03704c|GCA-5ff7f3524a228a6a568ddec9
semantic,"[""associated_with_resistance_to"", [""Variant:1"", ""fusion"", null, ""Variant""], [""Drug:rxcui:662281"", ""nilotinib"", null, ""Drug""], [[""Disease:4"", ""chronic myeloid leukemia"", ""DOID:8552"", null], [""disease:label:Chronic Myeloid Leukemia"", ""chronic myeloid leukemia"", ""DOID:8552.0"", null]], [], [""fusion""], [[""Variant:1"", ""fusion"", null, ""Variant""]], [[""Drug:rxcui:662281"", ""nilotinib"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",14,GCA-250177c3159e86fe829720b4|GCA-6a47b22a60ed5cd4e724c1e9|GCA-37a296020d3bcff78855346e|GCA-4786c06e3b701417195c8129|GCA-35e584e294381f1577d55b55|GCA-ea6c74ebb35bb79534f1f48d|GCA-2b5dd2c03859cd469f399e3a|GCA-cdffc2281912841014465c50|GCA-775a633cea96b21ce818152b|GCA-bca26b7d0904f233ffaeaab5|GCA-2551f19ec6151c223282a617|GCA-9bba39bc006469de5571ce41|GCA-356616fdbd373a74936b4594|GCA-1048f5e1ceae389148420674
semantic,"[""associated_with_resistance_to"", [""Variant:81"", ""g13d"", null, ""Variant""], [""Drug:rxcui:263034"", ""panitumumab"", null, ""Drug""], [[""Disease:10"", ""colorectal cancer"", ""DOID:9256"", null], [""disease:label:Colorectal Cancer"", ""colorectal cancer"", ""DOID:9256.0"", null]], [""kras""], [""g13d""], [[""Gene:3845"", ""kras"", null, ""Gene""], [""Variant:81"", ""g13d"", null, ""Variant""]], [[""Drug:rxcui:263034"", ""panitumumab"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",3,GCA-0f5e1c7ff676a3e16679c230|GCA-36e66971e4fcc1e7314db6f5|GCA-8d856839833cb6010130cc4e
semantic,"[""associated_with_resistance_to"", [""Variant:79"", ""g12d"", null, ""Variant""], [""Drug:rxcui:263034"", ""panitumumab"", null, ""Drug""], [[""Disease:10"", ""colorectal cancer"", ""DOID:9256"", null], [""disease:label:Colorectal Cancer"", ""colorectal cancer"", ""DOID:9256.0"", null]], [""kras""], [""g12d""], [[""Gene:3845"", ""kras"", null, ""Gene""], [""Variant:79"", ""g12d"", null, ""Variant""]], [[""Drug:rxcui:263034"", ""panitumumab"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",3,GCA-8698d84ba7c44084c656a5c5|GCA-e81b744f9b47cb90855dd6f4|GCA-008ae3aad1a64c118318ef79
semantic,"[""associated_with_resistance_to"", [""Variant:611"", ""d594g"", null, ""Variant""], [""Drug:rxcui:153329"", ""irinotecan hydrochloride"", null, ""Drug""], [[""Disease:10"", ""colorectal cancer"", ""DOID:9256"", null], [""disease:label:Colorectal Cancer"", ""colorectal cancer"", ""DOID:9256.0"", null]], [""braf""], [""d594g""], [[""Gene:673"", ""braf"", null, ""Gene""], [""Variant:611"", ""d594g"", null, ""Variant""]], [[""Drug:rxcui:153329"", ""irinotecan hydrochloride"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",2,GCA-94da281f2d77dbb9c1ee097d|GCA-be61f40e8a2b1e913d0e9739
semantic,"[""associated_with_resistance_to"", [""Variant:79"", ""g12d"", null, ""Variant""], [""Drug:rxcui:318341"", ""cetuximab"", null, ""Drug""], [[""Disease:10"", ""colorectal cancer"", ""DOID:9256"", null], [""disease:label:Colorectal Cancer"", ""colorectal cancer"", ""DOID:9256.0"", null]], [""kras""], [""g12d""], [[""Gene:3845"", ""kras"", null, ""Gene""], [""Variant:79"", ""g12d"", null, ""Variant""]], [[""Drug:rxcui:318341"", ""cetuximab"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",2,GCA-2b87c8119748c78875290f09|GCA-d3f873f7cf2860790efbbdea
semantic,"[""associated_with_resistance_to"", [""Variant:425"", ""g12v"", null, ""Variant""], [""Drug:rxcui:263034"", ""panitumumab"", null, ""Drug""], [[""Disease:10"", ""colorectal cancer"", ""DOID:9256"", null], [""disease:label:Colorectal Cancer"", ""colorectal cancer"", ""DOID:9256.0"", null]], [""kras""], [""g12v""], [[""Gene:3845"", ""kras"", null, ""Gene""], [""Variant:425"", ""g12v"", null, ""Variant""]], [[""Drug:rxcui:263034"", ""panitumumab"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",3,GCA-2da01f55f65be13fba281198|GCA-d759f303f415e7354e516a13|GCA-d16c62ac50450b71cc9a92a5
semantic,"[""associated_with_resistance_to"", [""Variant:336"", ""mutation"", null, ""Variant""], [""Drug:rxcui:337525"", ""erlotinib"", null, ""Drug""], [[""Disease:8"", ""lung non-small cell carcinoma"", ""DOID:3908"", null], [""disease:label:Lung Non-small Cell Carcinoma"", ""lung non-small cell carcinoma"", ""DOID:3908.0"", null]], [""kras""], [""mutation""], [[""Gene:3845"", ""kras"", null, ""Gene""], [""Variant:336"", ""mutation"", null, ""Variant""]], [[""Drug:rxcui:337525"", ""erlotinib"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",3,GCA-cfc079c550fa4ad3a20a53b1|GCA-fd6d21112eafd29f64bb351f|GCA-c2732af611ad0389379dc1ae
semantic,"[""associated_with_resistance_to"", [""Variant:79"", ""g12d"", null, ""Variant""], [""Drug:rxcui:6718"", ""melphalan"", null, ""Drug""], [[""Disease:36"", ""multiple myeloma"", ""DOID:9538"", null], [""disease:label:Multiple Myeloma"", ""multiple myeloma"", ""DOID:9538.0"", null]], [""kras""], [""g12d""], [[""Gene:3845"", ""kras"", null, ""Gene""], [""Variant:79"", ""g12d"", null, ""Variant""]], [[""Drug:rxcui:6718"", ""melphalan"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",3,GCA-55b3bbbcc39d4e82cf2e0066|GCA-c979b3fc99cfb5f972882ae9|GCA-151c7050ae52919255b01883
semantic,"[""associated_with_resistance_to"", [""Variant:78"", ""g12c"", null, ""Variant""], [""Drug:rxcui:6718"", ""melphalan"", null, ""Drug""], [[""Disease:36"", ""multiple myeloma"", ""DOID:9538"", null], [""disease:label:Multiple Myeloma"", ""multiple myeloma"", ""DOID:9538.0"", null]], [""kras""], [""g12c""], [[""Gene:3845"", ""kras"", null, ""Gene""], [""Variant:78"", ""g12c"", null, ""Variant""]], [[""Drug:rxcui:6718"", ""melphalan"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",3,GCA-55f97ece0fd00074102b56a0|GCA-064d1ee9a2878af89679e113|GCA-1b20bc8ea9de1d325df63172
semantic,"[""associated_with_resistance_to"", [""Variant:913"", ""g12s"", null, ""Variant""], [""Drug:rxcui:263034"", ""panitumumab"", null, ""Drug""], [[""Disease:10"", ""colorectal cancer"", ""DOID:9256"", null], [""disease:label:Colorectal Cancer"", ""colorectal cancer"", ""DOID:9256.0"", null]], [""kras""], [""g12s""], [[""Gene:3845"", ""kras"", null, ""Gene""], [""Variant:913"", ""g12s"", null, ""Variant""]], [[""Drug:rxcui:263034"", ""panitumumab"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",2,GCA-933a3c8517c6a66d84bba6f9|GCA-546a1d464dd96af0fa4af15f
semantic,"[""associated_with_resistance_to"", [""Variant:913"", ""g12s"", null, ""Variant""], [""Drug:rxcui:6718"", ""melphalan"", null, ""Drug""], [[""Disease:36"", ""multiple myeloma"", ""DOID:9538"", null], [""disease:label:Multiple Myeloma"", ""multiple myeloma"", ""DOID:9538.0"", null]], [""kras""], [""g12s""], [[""Gene:3845"", ""kras"", null, ""Gene""], [""Variant:913"", ""g12s"", null, ""Variant""]], [[""Drug:rxcui:6718"", ""melphalan"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",3,GCA-b998361e4ca849d19f8b775a|GCA-475c1612a9a2437db353dba9|GCA-2e606f8d80ad83227ad37f25
semantic,"[""associated_with_resistance_to"", [""Variant:65"", ""d816v"", null, ""Variant""], [""Drug:rxcui:282388"", ""imatinib"", null, ""Drug""], [[""Disease:13"", ""cancer"", ""DOID:162"", null], [""disease:label:Cancer"", ""cancer"", ""DOID:162.0"", null]], [""kit""], [""d816v""], [[""Gene:3815"", ""kit"", null, ""Gene""], [""Variant:65"", ""d816v"", null, ""Variant""]], [[""Drug:rxcui:282388"", ""imatinib"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",2,GCA-bf7479ddc36cf13860335813|GCA-fbc4da5468d7202178111f35
semantic,"[""associated_with_sensitivity_to"", [""Variant:563"", ""v600k"", null, ""Variant""], [""Drug:rxcui:1424911"", ""dabrafenib"", null, ""Drug""], [[""Disease:7"", ""melanoma"", ""DOID:1909"", null], [""disease:label:Melanoma"", ""melanoma"", ""DOID:1909.0"", null]], [""braf""], [""v600k""], [[""Gene:673"", ""braf"", null, ""Gene""], [""Variant:563"", ""v600k"", null, ""Variant""]], [[""Drug:rxcui:1424911"", ""dabrafenib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",5,GCA-8402605d0bd6cb9905ce1779|GCA-ec4fbb7d1ff0bdef4eb873e2|GCA-8130b11cbe17880a19538248|GCA-fa0637c377b873852b62a159|GCA-894c8655b5f98a3667581c8b
semantic,"[""associated_with_sensitivity_to"", [""Variant:563"", ""v600k"", null, ""Variant""], [""Drug:fda:TRAMETINIB"", ""trametinib"", null, ""Drug""], [[""Disease:7"", ""melanoma"", ""DOID:1909"", null], [""disease:label:Melanoma"", ""melanoma"", ""DOID:1909.0"", null]], [""braf""], [""v600k""], [[""Gene:673"", ""braf"", null, ""Gene""], [""Variant:563"", ""v600k"", null, ""Variant""]], [[""Drug:fda:TRAMETINIB"", ""trametinib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",5,GCA-f66f6600a87ad361a65283c3|GCA-1dc912845c4af5e8a4742ce4|GCA-0066a3a66028e77ea626cb45|GCA-882c1a37e4ba00c915eee138|GCA-6d6fad9be84554709cc3df65
semantic,"[""associated_with_sensitivity_to"", [""Variant:999"", ""g719a"", null, ""Variant""], [""Drug:rxcui:328134"", ""gefitinib"", null, ""Drug""], [[""Disease:8"", ""lung non-small cell carcinoma"", ""DOID:3908"", null], [""disease:label:Lung Non-small Cell Carcinoma"", ""lung non-small cell carcinoma"", ""DOID:3908.0"", null]], [""egfr""], [""g719a""], [[""Gene:1956"", ""egfr"", null, ""Gene""], [""Variant:999"", ""g719a"", null, ""Variant""]], [[""Drug:rxcui:328134"", ""gefitinib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", nul",2,GCA-29ef61859494a119f6f5d7d6|GCA-e0f819f7a46fbb41370d3e88
semantic,"[""associated_with_sensitivity_to"", [""Variant:133"", ""exon 19 deletion"", null, ""Variant""], [""Drug:rxcui:328134"", ""gefitinib"", null, ""Drug""], [[""Disease:17"", ""lung adenocarcinoma"", ""DOID:3910"", null], [""disease:label:Lung Adenocarcinoma"", ""lung adenocarcinoma"", ""DOID:3910.0"", null]], [""egfr""], [""exon 19 deletion""], [[""Gene:1956"", ""egfr"", null, ""Gene""], [""Variant:133"", ""exon 19 deletion"", null, ""Variant""]], [[""Drug:rxcui:328134"", ""gefitinib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"",",2,GCA-488879495ed81a61995305ce|GCA-a9699b7c3e96a005868839d8
semantic,"[""associated_with_sensitivity_to"", [""Variant:33"", ""l858r"", null, ""Variant""], [""Drug:rxcui:328134"", ""gefitinib"", null, ""Drug""], [[""Disease:17"", ""lung adenocarcinoma"", ""DOID:3910"", null], [""disease:label:Lung Adenocarcinoma"", ""lung adenocarcinoma"", ""DOID:3910.0"", null]], [""egfr""], [""l858r""], [[""Gene:1956"", ""egfr"", null, ""Gene""], [""Variant:33"", ""l858r"", null, ""Variant""]], [[""Drug:rxcui:328134"", ""gefitinib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",3,GCA-f2baaa09dd56680f6262923c|GCA-cd4f2fa44310514abbef0f41|GCA-0096f91c574c8d8f1b27c2c1
semantic,"[""associated_with_sensitivity_to"", [""Variant:1002"", ""e746_a750del"", null, ""Variant""], [""Drug:rxcui:328134"", ""gefitinib"", null, ""Drug""], [[""Disease:8"", ""lung non-small cell carcinoma"", ""DOID:3908"", null], [""disease:label:Lung Non-small Cell Carcinoma"", ""lung non-small cell carcinoma"", ""DOID:3908.0"", null]], [""egfr""], [""e746_a750del""], [[""Gene:1956"", ""egfr"", null, ""Gene""], [""Variant:1002"", ""e746_a750del"", null, ""Variant""]], [[""Drug:rxcui:328134"", ""gefitinib"", null, ""Drug""]], [], ""sensitivity/respo",2,GCA-789a02857e76facc37859f6f|GCA-672295b24f2f3845d63ccf93
semantic,"[""associated_with_sensitivity_to"", [""Variant:33"", ""l858r"", null, ""Variant""], [""Drug:fda:DACOMITINIB"", ""dacomitinib"", null, ""Drug""], [[""Disease:8"", ""lung non-small cell carcinoma"", ""DOID:3908"", null], [""disease:label:Lung Non-small Cell Carcinoma"", ""lung non-small cell carcinoma"", ""DOID:3908.0"", null]], [""egfr""], [""l858r""], [[""Gene:1956"", ""egfr"", null, ""Gene""], [""Variant:33"", ""l858r"", null, ""Variant""]], [[""Drug:fda:DACOMITINIB"", ""dacomitinib"", null, ""Drug""]], [], ""sensitivity/response"", ""predicti",2,GCA-524e1f82705e40bb7c77ce1e|GCA-62afceaea6dca49c8b05692d
semantic,"[""associated_with_resistance_to"", [""Variant:4597"", ""m244v"", null, ""Variant""], [""Drug:rxcui:282388"", ""imatinib"", null, ""Drug""], [[""Disease:4"", ""chronic myeloid leukemia"", ""DOID:8552"", null], [""disease:label:Chronic Myeloid Leukemia"", ""chronic myeloid leukemia"", ""DOID:8552.0"", null]], [""abl1""], [""m244v""], [[""Gene:25"", ""abl1"", null, ""Gene""], [""Variant:4597"", ""m244v"", null, ""Variant""]], [[""Drug:rxcui:282388"", ""imatinib"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",2,GCA-9019291c0d4dcfcddf3ebc52|GCA-d2b8249bc30914e85b6e9456
semantic,"[""associated_with_resistance_to"", [""Variant:4632"", ""l248v"", null, ""Variant""], [""Drug:rxcui:282388"", ""imatinib"", null, ""Drug""], [[""Disease:4"", ""chronic myeloid leukemia"", ""DOID:8552"", null], [""disease:label:Chronic Myeloid Leukemia"", ""chronic myeloid leukemia"", ""DOID:8552.0"", null]], [""abl1""], [""l248v""], [[""Gene:25"", ""abl1"", null, ""Gene""], [""Variant:4632"", ""l248v"", null, ""Variant""]], [[""Drug:rxcui:282388"", ""imatinib"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",2,GCA-881fc2c9dee3b559add2681d|GCA-5bfe254d1708144404ae03d2
semantic,"[""associated_with_resistance_to"", [""Variant:4632"", ""l248v"", null, ""Variant""], [""Drug:fda:DASATINIB"", ""dasatinib"", null, ""Drug""], [[""Disease:4"", ""chronic myeloid leukemia"", ""DOID:8552"", null], [""disease:label:Chronic Myeloid Leukemia"", ""chronic myeloid leukemia"", ""DOID:8552.0"", null]], [""abl1""], [""l248v""], [[""Gene:25"", ""abl1"", null, ""Gene""], [""Variant:4632"", ""l248v"", null, ""Variant""]], [[""Drug:fda:DASATINIB"", ""dasatinib"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",3,GCA-683b0b28a69b18b0e0c5bc64|GCA-b461245296a8e4550ccdac71|GCA-d8be1d2fb80c0b998a1bdc7f
semantic,"[""associated_with_resistance_to"", [""Variant:4632"", ""l248v"", null, ""Variant""], [""Drug:rxcui:662281"", ""nilotinib"", null, ""Drug""], [[""Disease:4"", ""chronic myeloid leukemia"", ""DOID:8552"", null], [""disease:label:Chronic Myeloid Leukemia"", ""chronic myeloid leukemia"", ""DOID:8552.0"", null]], [""abl1""], [""l248v""], [[""Gene:25"", ""abl1"", null, ""Gene""], [""Variant:4632"", ""l248v"", null, ""Variant""]], [[""Drug:rxcui:662281"", ""nilotinib"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",2,GCA-6537a516fa29b0e5a221eaf9|GCA-3ce838c2b86a00dd4529d470
semantic,"[""associated_with_resistance_to"", [""Variant:1"", ""fusion"", null, ""Variant""], [""Drug:rxcui:662281"", ""nilotinib"", null, ""Drug""], [[""Disease:13"", ""cancer"", ""DOID:162"", null], [""disease:label:Cancer"", ""cancer"", ""DOID:162.0"", null]], [], [""fusion""], [[""Variant:1"", ""fusion"", null, ""Variant""]], [[""Drug:rxcui:662281"", ""nilotinib"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",3,GCA-265ff59337fb3fce83eb3da5|GCA-298cad9eade5e106ceec0367|GCA-1d9dc5f02e2f823a3b996e6e
semantic,"[""associated_with_resistance_to"", [""Variant:1"", ""fusion"", null, ""Variant""], [""Drug:fda:DASATINIB"", ""dasatinib"", null, ""Drug""], [[""Disease:13"", ""cancer"", ""DOID:162"", null], [""disease:label:Cancer"", ""cancer"", ""DOID:162.0"", null]], [], [""fusion""], [[""Variant:1"", ""fusion"", null, ""Variant""]], [[""Drug:fda:DASATINIB"", ""dasatinib"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",2,GCA-064e9ee30170be8987bba62a|GCA-8b4b9cec39341a083f2d0ead
semantic,"[""associated_with_resistance_to"", [""Variant:4529"", ""y253h"", null, ""Variant""], [""Drug:rxcui:662281"", ""nilotinib"", null, ""Drug""], [[""Disease:4"", ""chronic myeloid leukemia"", ""DOID:8552"", null], [""disease:label:Chronic Myeloid Leukemia"", ""chronic myeloid leukemia"", ""DOID:8552.0"", null]], [""abl1""], [""y253h""], [[""Gene:25"", ""abl1"", null, ""Gene""], [""Variant:4529"", ""y253h"", null, ""Variant""]], [[""Drug:rxcui:662281"", ""nilotinib"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",3,GCA-384164b546d780508a1aaf9d|GCA-5afc035c1dde4e3843ade63e|GCA-639c96b0b10b50ddc2586212
semantic,"[""associated_with_resistance_to"", [""Variant:4942"", ""y253f"", null, ""Variant""], [""Drug:rxcui:282388"", ""imatinib"", null, ""Drug""], [[""Disease:4"", ""chronic myeloid leukemia"", ""DOID:8552"", null], [""disease:label:Chronic Myeloid Leukemia"", ""chronic myeloid leukemia"", ""DOID:8552.0"", null]], [""abl1""], [""y253f""], [[""Gene:25"", ""abl1"", null, ""Gene""], [""Variant:4942"", ""y253f"", null, ""Variant""]], [[""Drug:rxcui:282388"", ""imatinib"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",3,GCA-1632db711132c67491cfbf26|GCA-1c2f07cb122afdc4f66f977b|GCA-4bc166829f96ee9c5b7f352e
semantic,"[""associated_with_resistance_to"", [""Variant:2"", ""t315i"", null, ""Variant""], [""Drug:rxcui:662281"", ""nilotinib"", null, ""Drug""], [[""Disease:4"", ""chronic myeloid leukemia"", ""DOID:8552"", null], [""disease:label:Chronic Myeloid Leukemia"", ""chronic myeloid leukemia"", ""DOID:8552.0"", null]], [""abl1""], [""t315i""], [[""Gene:25"", ""abl1"", null, ""Gene""], [""Variant:2"", ""t315i"", null, ""Variant""]], [[""Drug:rxcui:662281"", ""nilotinib"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",5,GCA-8e10db800a1cdd1c634b74a7|GCA-fff906074758e0ee48366a8d|GCA-dd93f11c3ea30fbe1a396075|GCA-6143b5aaa927fe41478acd40|GCA-ecb47a722ab2c0637b847ca1
semantic,"[""associated_with_resistance_to"", [""Variant:1028"", ""f317l"", null, ""Variant""], [""Drug:rxcui:282388"", ""imatinib"", null, ""Drug""], [[""Disease:4"", ""chronic myeloid leukemia"", ""DOID:8552"", null], [""disease:label:Chronic Myeloid Leukemia"", ""chronic myeloid leukemia"", ""DOID:8552.0"", null]], [""abl1""], [""f317l""], [[""Gene:25"", ""abl1"", null, ""Gene""], [""Variant:1028"", ""f317l"", null, ""Variant""]], [[""Drug:rxcui:282388"", ""imatinib"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",5,GCA-09254daae5c47a94d28d536e|GCA-4c5a5d96c69db19d36da9224|GCA-93fa3a8659b1b298f51956e3|GCA-dba9090da76841e61ec7a907|GCA-45b4ddd11f7a36efd505ef35
semantic,"[""associated_with_sensitivity_to"", [""Variant:1029"", ""m351t"", null, ""Variant""], [""Drug:rxcui:282388"", ""imatinib"", null, ""Drug""], [[""Disease:4"", ""chronic myeloid leukemia"", ""DOID:8552"", null], [""disease:label:Chronic Myeloid Leukemia"", ""chronic myeloid leukemia"", ""DOID:8552.0"", null]], [""abl1""], [""m351t""], [[""Gene:25"", ""abl1"", null, ""Gene""], [""Variant:1029"", ""m351t"", null, ""Variant""]], [[""Drug:rxcui:282388"", ""imatinib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-de344ea3b0232e3bb25ad64e|GCA-4d83b6017d1a4a550de55808
semantic,"[""associated_with_resistance_to"", [""Variant:4611"", ""h396r"", null, ""Variant""], [""Drug:rxcui:282388"", ""imatinib"", null, ""Drug""], [[""Disease:4"", ""chronic myeloid leukemia"", ""DOID:8552"", null], [""disease:label:Chronic Myeloid Leukemia"", ""chronic myeloid leukemia"", ""DOID:8552.0"", null]], [""abl1""], [""h396r""], [[""Gene:25"", ""abl1"", null, ""Gene""], [""Variant:4611"", ""h396r"", null, ""Variant""]], [[""Drug:rxcui:282388"", ""imatinib"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",3,GCA-5d3d42bfc60c1587702c0002|GCA-5c6a9b6340047380ea25ea23|GCA-b02af7d804ee148f0ee25e8c
semantic,"[""associated_with_resistance_to"", [""Variant:4610"", ""f359c"", null, ""Variant""], [""Drug:rxcui:662281"", ""nilotinib"", null, ""Drug""], [[""Disease:4"", ""chronic myeloid leukemia"", ""DOID:8552"", null], [""disease:label:Chronic Myeloid Leukemia"", ""chronic myeloid leukemia"", ""DOID:8552.0"", null]], [""abl1""], [""f359c""], [[""Gene:25"", ""abl1"", null, ""Gene""], [""Variant:4610"", ""f359c"", null, ""Variant""]], [[""Drug:rxcui:662281"", ""nilotinib"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",3,GCA-dd44790cccd0f3737f4dfb7e|GCA-c5d933e42fcb70b569742ef1|GCA-480f87764988e8d852de2054
semantic,"[""associated_with_sensitivity_to"", [""Variant:186"", ""mutation"", null, ""Variant""], [""Drug:ncit:C78186"", ""rucaparib phosphate"", null, ""Drug""], [[""Disease:21"", ""ovarian cancer"", ""DOID:2394"", null], [""disease:label:Ovarian Cancer"", ""ovarian cancer"", ""DOID:2394.0"", null]], [""brca2""], [""mutation""], [[""Gene:675"", ""brca2"", null, ""Gene""], [""Variant:186"", ""mutation"", null, ""Variant""]], [[""Drug:ncit:C78186"", ""rucaparib phosphate"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",4,GCA-4b5a64b07b6dcb686e389eed|GCA-9377a87916e21d79804729d1|GCA-6ada50b641071179df43d5d3|GCA-de0bf866df343994a1ffd7ea
semantic,"[""associated_with_sensitivity_to"", [""Variant:1255"", ""underexpression"", null, ""Variant""], [""Drug:rxcui:37776"", ""temozolomide"", null, ""Drug""], [[""Disease:20"", ""glioblastoma"", ""DOID:3068"", null], [""disease:label:Glioblastoma"", ""glioblastoma"", ""DOID:3068.0"", null]], [""mgmt""], [""underexpression""], [[""Gene:4255"", ""mgmt"", null, ""Gene""], [""Variant:1255"", ""underexpression"", null, ""Variant""]], [[""Drug:rxcui:37776"", ""temozolomide"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-b6d6962c01cd865fd09abfa2|GCA-132c534ef168752f042809c5
semantic,"[""associated_with_sensitivity_to"", [""Variant:1257"", ""underexpression"", null, ""Variant""], [""Drug:rxcui:12574"", ""gemcitabine"", null, ""Drug""], [[""Disease:8"", ""lung non-small cell carcinoma"", ""DOID:3908"", null], [""disease:label:Lung Non-small Cell Carcinoma"", ""lung non-small cell carcinoma"", ""DOID:3908.0"", null]], [""rrm1""], [""underexpression""], [[""Gene:6240"", ""rrm1"", null, ""Gene""], [""Variant:1257"", ""underexpression"", null, ""Variant""]], [[""Drug:rxcui:12574"", ""gemcitabine"", null, ""Drug""]], [], ""sensit",4,GCA-ba084f68c376b1e406525b84|GCA-113cd171b138b49a05f84853|GCA-65ba50574ce7e7ab1b4d805e|GCA-b953f34c46de38e076dd66a2
semantic,"[""associated_with_resistance_to"", [""Variant:1263"", ""n822k"", null, ""Variant""], [""Drug:rxcui:282388"", ""imatinib"", null, ""Drug""], [[""Disease:2"", ""gastrointestinal stromal tumor"", ""DOID:9253"", null], [""disease:label:Gastrointestinal Stromal Tumor"", ""gastrointestinal stromal tumor"", ""DOID:9253.0"", null]], [""kit""], [""n822k""], [[""Gene:3815"", ""kit"", null, ""Gene""], [""Variant:1263"", ""n822k"", null, ""Variant""]], [[""Drug:rxcui:282388"", ""imatinib"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",2,GCA-ce84207835c47c5cba75be5e|GCA-0bb68fdd33d2d17b5c79286a
semantic,"[""associated_with_resistance_to"", [""Variant:1267"", ""t670i"", null, ""Variant""], [""Drug:rxcui:282388"", ""imatinib"", null, ""Drug""], [[""Disease:2"", ""gastrointestinal stromal tumor"", ""DOID:9253"", null], [""disease:label:Gastrointestinal Stromal Tumor"", ""gastrointestinal stromal tumor"", ""DOID:9253.0"", null]], [""kit""], [""t670i""], [[""Gene:3815"", ""kit"", null, ""Gene""], [""Variant:1267"", ""t670i"", null, ""Variant""]], [[""Drug:rxcui:282388"", ""imatinib"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",2,GCA-6ba2c5cd5443bcfe831d244f|GCA-74d4a66d968cb75adde0e73a
